"",136.000
35002.8611,1.3600E+02
35002.8646,1.3600E+02
35002.8681,1.3600E+02
35002.8715,1.3600E+02
35002.8750,1.3600E+02
35002.8785,1.3600E+02
35002.8819,1.3600E+02
35002.8854,1.3600E+02
35002.8889,1.3600E+02
35002.8924,1.3600E+02
35002.8958,1.3600E+02
35002.8993,1.3600E+02
35002.9028,1.3600E+02
35002.9062,1.3600E+02
35002.9097,1.3600E+02
35002.9132,1.3600E+02
35002.9167,1.3600E+02
35002.9201,1.3600E+02
35002.9236,1.3600E+02
35002.9271,1.3600E+02
35002.9306,1.3600E+02
35002.9340,1.3600E+02
35002.9375,1.3600E+02
35002.9410,1.3600E+02
35002.9444,1.3600E+02
35002.9479,1.3600E+02
35002.9514,1.3600E+02
35002.9549,1.3600E+02
35002.9583,1.3600E+02
35002.9618,1.3600E+02
35002.9653,1.3600E+02
35002.9687,1.3600E+02
35002.9722,1.3600E+02
35002.9757,1.3600E+02
35002.9792,1.3600E+02
35002.9826,1.3600E+02
35002.9861,1.3600E+02
35002.9896,1.3600E+02
35002.9931,1.3600E+02
35002.9965,1.3600E+02
35003.0000,1.3600E+02
35003.0035,1.3600E+02
35003.0069,1.3600E+02
35003.0104,1.3600E+02
35003.0139,1.3600E+02
35003.0174,1.3600E+02
35003.0208,1.3600E+02
35003.0243,1.3600E+02
35003.0278,1.3600E+02
35003.0312,1.3600E+02
35003.0347,1.3600E+02
35003.0382,1.3600E+02
35003.0417,1.3600E+02
35003.0451,1.3600E+02
35003.0486,1.3600E+02
35003.0521,1.3600E+02
35003.0556,1.3600E+02
35003.0590,1.3600E+02
35003.0625,1.3600E+02
35003.0660,1.3600E+02
35003.0694,1.3600E+02
35003.0729,1.3600E+02
35003.0764,1.3600E+02
35003.0799,1.3600E+02
35003.0833,1.3600E+02
35003.0868,1.3600E+02
35003.0903,1.3600E+02
35003.0937,1.3600E+02
35003.0972,1.3600E+02
35003.1007,1.3600E+02
35003.1042,1.3600E+02
35003.1076,1.3600E+02
35003.1111,1.3600E+02
35003.1146,1.3600E+02
35003.1181,1.3600E+02
35003.1215,1.3600E+02
35003.1250,1.3600E+02
35003.1285,1.3600E+02
35003.1319,1.3600E+02
35003.1354,1.3600E+02
35003.1389,1.3600E+02
35003.1424,1.3600E+02
35003.1458,1.3600E+02
35003.1493,1.3600E+02
35003.1528,1.3600E+02
35003.1562,1.3600E+02
35003.1597,1.3600E+02
35003.1632,1.3600E+02
35003.1667,1.3600E+02
35003.1701,1.3600E+02
35003.1736,1.3600E+02
35003.1771,1.3600E+02
35003.1806,1.3600E+02
35003.1840,1.3600E+02
35003.1875,1.3600E+02
35003.1910,1.3600E+02
35003.1944,1.3600E+02
35003.1979,1.3600E+02
35003.2014,1.3600E+02
35003.2049,1.3600E+02
35003.2083,1.3600E+02
35003.2118,1.3600E+02
35003.2153,1.3600E+02
35003.2187,1.3600E+02
35003.2222,1.3600E+02
35003.2257,1.3600E+02
35003.2292,1.3600E+02
35003.2326,1.3600E+02
35003.2361,1.3600E+02
35003.2396,1.3600E+02
35003.2431,1.3600E+02
35003.2465,1.3600E+02
35003.2500,1.3600E+02
35003.2535,1.3600E+02
35003.2569,1.3600E+02
35003.2604,1.3600E+02
35003.2639,1.3600E+02
35003.2674,1.3600E+02
35003.2708,1.3600E+02
35003.2743,1.3600E+02
35003.2778,1.3600E+02
35003.2812,1.3600E+02
35003.2847,1.3600E+02
35003.2882,1.3600E+02
35003.2917,1.3600E+02
35003.2951,1.3600E+02
35003.2986,1.3600E+02
35003.3021,1.3600E+02
35003.3056,1.3600E+02
35003.3090,1.3600E+02
35003.3125,1.3600E+02
35003.3160,1.3600E+02
35003.3194,1.3600E+02
35003.3229,1.3600E+02
35003.3264,1.3600E+02
35003.3299,1.3600E+02
35003.3333,1.3600E+02
35003.3368,1.3600E+02
35003.3403,1.3600E+02
35003.3437,1.3600E+02
35003.3472,1.3600E+02
35003.3507,1.3600E+02
35003.3542,1.3600E+02
35003.3576,1.3600E+02
35003.3611,1.3600E+02
35003.3646,1.3600E+02
35003.3681,1.3600E+02
35003.3715,1.3600E+02
35003.3750,1.3600E+02
35003.3785,1.3600E+02
35003.3819,1.3600E+02
35003.3854,1.3600E+02
35003.3889,1.3600E+02
35003.3924,1.3600E+02
35003.3958,1.3600E+02
35003.3993,1.3600E+02
35003.4028,1.3600E+02
35003.4062,1.3600E+02
35003.4097,1.3600E+02
35003.4132,1.3600E+02
35003.4167,1.3600E+02
35003.4201,1.3600E+02
35003.4236,1.3600E+02
35003.4271,1.3600E+02
35003.4306,1.3600E+02
35003.4340,1.3600E+02
35003.4375,1.3600E+02
35003.4410,1.3600E+02
35003.4444,1.3600E+02
35003.4479,1.3600E+02
35003.4514,1.3600E+02
35003.4549,1.3600E+02
35003.4583,1.3600E+02
35003.4618,1.3600E+02
35003.4653,1.3600E+02
35003.4687,1.3600E+02
35003.4722,1.3600E+02
35003.4757,1.3600E+02
35003.4792,1.3600E+02
35003.4826,1.3600E+02
35003.4861,1.3600E+02
35003.4896,1.3600E+02
35003.4931,1.3600E+02
35003.4965,1.3600E+02
35003.5000,1.3600E+02
35003.5035,1.3600E+02
35003.5069,1.3600E+02
35003.5104,1.3600E+02
35003.5139,1.3600E+02
35003.5174,1.3600E+02
35003.5208,1.3600E+02
35003.5243,1.3600E+02
35003.5278,1.3600E+02
35003.5312,1.3600E+02
35003.5347,1.3600E+02
35003.5382,1.3600E+02
35003.5417,1.3600E+02
35003.5451,1.3600E+02
35003.5486,1.3600E+02
35003.5521,1.3600E+02
35003.5556,1.3600E+02
35003.5590,1.3600E+02
35003.5625,1.3600E+02
35003.5660,1.3600E+02
35003.5694,1.3600E+02
35003.5729,1.3600E+02
35003.5764,1.3600E+02
35003.5799,1.3600E+02
35003.5833,1.3600E+02
35003.5868,1.3600E+02
35003.5903,1.3600E+02
35003.5937,1.3600E+02
35003.5972,1.3600E+02
35003.6007,1.3600E+02
35003.6042,1.3600E+02
35003.6076,1.3600E+02
35003.6111,1.3600E+02
35003.6146,1.3600E+02
35003.6181,1.3600E+02
35003.6215,1.3600E+02
35003.6250,1.3600E+02
35003.6285,1.3600E+02
35003.6319,1.3600E+02
35003.6354,1.3600E+02
35003.6389,1.3600E+02
35003.6424,1.3600E+02
35003.6458,1.3600E+02
35003.6493,1.3600E+02
35003.6528,1.3600E+02
35003.6562,1.3600E+02
35003.6597,1.3600E+02
35003.6632,1.3600E+02
35003.6667,1.3600E+02
35003.6701,1.3600E+02
35003.6736,1.3600E+02
35003.6771,1.3600E+02
35003.6806,1.3600E+02
35003.6840,1.3600E+02
35003.6875,1.3600E+02
35003.6910,1.3600E+02
35003.6944,1.3600E+02
35003.6979,1.3600E+02
35003.7014,1.3600E+02
35003.7049,1.3600E+02
35003.7083,1.3600E+02
35003.7118,1.3600E+02
35003.7153,1.3600E+02
35003.7187,1.3600E+02
35003.7222,1.3600E+02
35003.7257,1.3600E+02
35003.7292,1.3600E+02
35003.7326,1.3600E+02
35003.7361,1.3600E+02
35003.7396,1.3600E+02
35003.7431,1.3600E+02
35003.7465,1.3600E+02
35003.7500,1.3600E+02
35003.7535,1.3600E+02
35003.7569,1.3600E+02
35003.7604,1.3600E+02
35003.7639,1.3600E+02
35003.7674,1.3600E+02
35003.7708,1.3600E+02
35003.7743,1.3600E+02
35003.7778,1.3600E+02
35003.7812,1.3600E+02
35003.7847,1.3600E+02
35003.7882,1.3600E+02
35003.7917,1.3600E+02
35003.7951,1.3600E+02
35003.7986,1.3600E+02
35003.8021,1.3600E+02
35003.8056,1.3600E+02
35003.8090,1.3600E+02
35003.8125,1.3600E+02
35003.8160,1.3600E+02
35003.8194,1.3600E+02
35003.8229,1.3600E+02
35003.8264,1.3600E+02
35003.8299,1.3600E+02
35003.8333,1.3600E+02
35003.8368,1.3600E+02
35003.8403,1.3600E+02
35003.8437,1.3600E+02
35003.8472,1.3600E+02
35003.8507,1.3600E+02
35003.8542,1.3600E+02
35003.8576,1.3600E+02
35003.8611,1.3600E+02
35003.8646,1.3600E+02
35003.8681,1.3600E+02
35003.8715,1.3600E+02
35003.8750,1.3600E+02
35003.8785,1.3600E+02
35003.8819,1.3600E+02
35003.8854,1.3600E+02
35003.8889,1.3600E+02
35003.8924,1.3600E+02
35003.8958,1.3600E+02
35003.8993,1.3600E+02
35003.9028,1.3600E+02
35003.9062,1.3600E+02
35003.9097,1.3600E+02
35003.9132,1.3600E+02
35003.9167,1.3600E+02
35003.9201,1.3600E+02
35003.9236,1.3600E+02
35003.9271,1.3600E+02
35003.9306,1.3600E+02
35003.9340,1.3600E+02
