t	u (m/s)	v (m/s)	Tair (°C)	Fsol (W/m2)	vap (mbar)	cloud coverage
16711.273630	0.019059	0.388422	8.980539	32.221554	10.740269	0.284627
16711.315298	0.945906	0.709529	11.880583	295.102048	11.640292	0.288377
16711.356966	-0.327640	-0.461918	13.559686	444.450194	12.058118	0.292127
16711.398634	-0.108223	1.072987	15.601679	553.890681	12.021008	0.295877
16711.440303	-0.694386	-0.566626	16.701790	572.393800	12.678926	0.299627
16711.481971	-0.353075	0.761318	18.384562	618.555859	13.023041	0.303377
16711.523639	0.451992	-1.391087	18.744425	468.349400	11.540402	0.307128
16711.565307	-1.012630	-1.015075	18.859576	382.936852	10.538302	0.310878
16711.606975	-0.308574	1.586060	19.397767	272.846245	10.438214	0.314628
16711.648644	-1.540404	-0.235135	17.957188	94.789075	11.700000	0.318378
16711.690312	1.565951	2.207109	16.938037	18.785274	11.880982	0.322128
16711.731980	0.939113	2.441572	14.964617	0.000000	11.718974	0.325878
16711.773648	1.031272	0.702331	14.678395	0.000000	11.821605	0.329628
16711.815316	0.308160	2.422602	14.037771	0.000000	11.702786	0.333378
16711.856985	0.733418	0.146901	14.221738	0.000000	11.959421	0.337129
16711.898653	0.505232	-0.759853	13.837594	0.000000	12.240602	0.340879
16711.940321	-0.468651	-0.398936	13.500000	0.000000	12.159376	0.344629
16711.981989	1.566787	-0.923380	14.221938	0.000000	12.400000	0.348379
16712.023658	0.999917	-2.067562	14.000000	0.000000	12.259332	0.354022
16712.065326	2.026646	-1.632071	13.800000	0.000000	11.359310	0.361105
16712.106994	2.025274	-1.669052	13.518575	0.000000	10.940712	0.368189
16712.148662	0.907860	-3.967431	11.918531	0.000000	12.140734	0.375273
16712.190330	2.366120	-1.421468	11.240757	0.000000	12.200000	0.382356
16712.231999	-0.249988	0.919728	10.322336	0.000000	11.640779	0.389440
16712.273667	-2.899018	-1.570105	10.600000	9.591991	10.785606	0.396523
16712.315335	-2.962916	-1.099211	10.740823	93.063370	10.308230	0.403607
16712.357003	-1.737258	0.414371	11.263381	126.718324	10.504226	0.410691
16712.398671	-3.582251	-0.860022	12.981735	502.378520	11.377398	0.417774
16712.440340	-3.018002	-1.510859	14.445337	641.862262	10.363558	0.424858
16712.482008	-1.371674	-0.783257	15.722735	652.590884	10.863646	0.431941
16712.523676	0.733077	0.930040	16.063735	619.678612	9.036265	0.439025
16712.565344	1.671230	0.336544	16.818088	523.399262	9.531397	0.446109
16712.607012	1.625752	-0.620036	17.090220	335.055693	9.636088	0.453192
16712.648681	-1.928510	0.473689	15.776999	181.189924	10.159000	0.460276
16712.690349	0.553945	1.018655	14.135911	21.128437	10.323067	0.467359
16712.732017	1.247268	2.656233	12.153733	0.000000	10.658956	0.474443
16712.773685	0.487005	0.780704	10.748267	0.000000	10.541067	0.481526
16712.815353	0.323168	0.610779	10.317822	0.000000	10.382178	0.488610
16712.857022	1.375034	1.560584	9.823333	0.000000	10.341111	0.495694
16712.898690	0.477688	0.634651	9.841133	0.000000	10.458867	0.502777
16712.940358	0.568624	0.335355	10.017690	0.000000	10.658845	0.509861
16712.982026	-0.437316	0.088007	10.141177	0.000000	10.741177	0.516944
16713.023694	0.364288	-0.666751	10.241199	0.000000	10.858801	0.529715
16713.065363	0.445173	0.513495	10.558778	0.000000	10.823665	0.546799
16713.107031	-0.024503	0.273545	10.517512	0.000000	11.341244	0.563883
16713.148699	-0.088282	0.558324	10.700000	0.000000	11.900000	0.580967
16713.190367	-0.296862	0.551314	10.741288	0.000000	11.841288	0.598051
16713.232035	0.757406	1.160604	11.058690	2.826204	11.858690	0.615135
16713.273704	0.247266	-0.300156	11.182665	28.959882	12.041332	0.632218
16713.315372	0.548750	0.268943	12.624063	199.789629	12.165418	0.649302
16713.357040	-1.062826	-1.493798	14.500000	388.894815	11.658623	0.666386
16713.398708	1.378762	-0.540406	15.817202	556.376195	12.693006	0.683470
16713.440376	-0.587280	-0.667252	16.682842	591.258682	12.500000	0.700554
16713.482045	-0.463295	-0.317360	17.790101	453.508692	11.772988	0.717638
16713.523713	0.456793	0.910842	18.834139	540.633696	12.692674	0.734722
16713.565381	-1.139734	-0.127826	18.917025	398.514523	12.600000	0.751806
16713.607049	-1.031670	-0.593598	18.633962	86.075475	13.349057	0.768890
16713.648717	1.730500	0.233597	17.800000	47.846835	14.083063	0.785974
16713.690386	-1.365847	0.068924	15.658446	3.000000	15.800000	0.803058
16713.732054	-0.940871	0.951762	15.316848	0.000000	14.741576	0.820142
16713.773722	-0.216659	-0.524340	15.033608	0.000000	15.066392	0.837226
16713.815390	1.267909	1.045287	15.091899	0.000000	15.124861	0.854310
16713.857058	0.210927	1.060193	15.200000	0.000000	15.041642	0.871394
16713.898727	-2.014377	-1.595147	14.933342	0.000000	15.441665	0.888478
16713.940395	-0.132154	-1.770577	14.874940	0.000000	14.816627	0.905562
16713.982063	-0.427537	0.344175	13.858291	0.000000	14.900000	0.922646
16714.023731	0.577138	-0.207484	13.983462	0.000000	15.000000	0.931424
16714.065400	-0.992353	-0.123428	14.158247	0.000000	15.100000	0.933924
16714.107068	-0.395242	0.510883	14.000000	0.000000	15.258225	0.936424
16714.148736	0.299529	0.400353	13.958203	0.000000	15.200000	0.938924
16714.190404	-0.308058	0.512531	13.690902	0.000000	14.916361	0.941424
16714.232072	0.208578	0.505121	13.641842	1.836833	14.900000	0.943924
16714.273741	1.288662	1.490382	13.658136	89.699649	14.758136	0.946424
16714.315409	-0.746401	-0.137805	14.483772	120.135966	15.283772	0.948925
16714.357077	1.111892	2.628463	14.567632	291.836686	15.283816	0.951425
16714.398745	1.656246	2.749311	15.716140	449.317918	15.816140	0.953925
16714.440413	1.001372	-1.877881	15.516095	161.058092	15.558048	0.956425
16714.482082	1.425974	-1.055889	16.735796	190.196826	16.109873	0.958925
16714.523750	0.977804	-2.036295	17.274010	39.700498	16.351980	0.961425
16714.565418	1.497702	2.450108	15.457981	32.478871	15.031925	0.963925
16714.607086	-1.421543	-2.061745	14.926123	21.102048	15.073877	0.966425
16714.648754	-0.403074	-2.825453	14.257937	12.738107	14.026189	0.968925
16714.690423	0.005072	-3.856605	14.315829	3.000000	13.657915	0.971425
16714.732091	0.140279	1.267121	13.315785	0.000000	14.357893	0.973925
16714.773759	1.057943	0.083262	13.100000	0.000000	14.142130	0.976426
16714.815427	-0.351903	1.087485	12.926455	0.000000	14.100000	0.978926
16714.857095	0.692394	0.703838	12.942174	0.000000	13.957826	0.981426
16714.898764	0.849354	-0.391630	12.800000	0.000000	14.100000	0.983926
16714.940432	0.042942	0.480793	12.657782	0.000000	13.957782	0.986426
16714.982100	-0.342467	0.426442	12.857760	0.000000	13.900000	0.988926
16715.023768	-0.039929	0.675241	12.484525	0.000000	13.657738	0.989762
16715.065436	0.603947	0.400093	12.642285	0.000000	13.800000	0.989346
16715.107105	0.594648	0.358661	12.700000	0.000000	14.042307	0.988929
16715.148773	-0.007973	0.435848	12.742329	0.000000	14.057671	0.988512
16715.190441	0.177180	0.816294	12.884702	0.000000	14.242351	0.988096
16715.232109	-0.585154	0.303400	12.942373	0.423731	14.300000	0.987679
16715.273777	-0.929974	0.097744	13.284791	35.087433	14.500000	0.987262
16715.315446	-0.480627	0.029017	13.600000	68.120871	14.527252	0.986846
16715.357114	-1.069888	-0.362642	14.215121	211.795387	14.715121	0.986429
16715.398782	-0.241963	-1.139728	14.645230	233.990589	14.730153	0.986012
16715.440450	0.486567	-3.419625	14.830065	315.581325	13.887581	0.985595
16715.482118	1.549623	-2.238946	14.602458	175.498801	13.687470	0.985179
16715.523787	0.513050	-1.341374	14.242528	109.747186	13.372416	0.984762
16715.565455	-2.395003	-1.461199	14.457450	121.446983	13.200000	0.984345
16715.607123	0.994636	-1.100661	13.642572	23.297103	12.774276	0.983929
16715.648791	1.172971	0.083168	14.057405	34.870271	11.285189	0.983512
16715.690459	0.799014	0.772104	13.242617	11.721498	12.957383	0.983095
16715.732128	-1.066502	-0.813074	12.600000	0.000000	12.742639	0.982679
16715.773796	-1.577714	-0.803171	12.457339	0.000000	11.957339	0.982262
16715.815464	-0.485870	0.355378	12.170733	0.000000	11.714634	0.981845
16715.857132	-1.601315	-1.831971	12.257295	0.000000	12.071884	0.981429
16715.898801	-1.534593	-0.423353	11.729090	0.000000	11.670910	0.981012
16715.940469	-0.205641	0.330071	11.557250	0.000000	11.728249	0.980595
16715.982137	-0.134748	0.200977	11.357228	0.000000	12.128315	0.980179
16716.023805	-0.732345	0.335839	11.200000	0.000000	11.942794	0.978572
16716.065473	-0.091226	0.291703	11.200000	0.000000	12.171552	0.976072
16716.107142	0.206874	0.384349	10.914324	0.000000	11.771486	0.973572
16716.148810	-0.453828	0.156791	10.900000	0.000000	11.400000	0.971071
16716.190478	0.003844	0.146796	10.885765	0.000000	11.842882	0.968571
16716.232146	0.212315	0.116373	10.857095	1.429046	11.957095	0.966071
16716.273814	-0.576092	-0.492411	11.242927	35.434139	11.714147	0.963571
16716.315483	0.438052	-0.648501	11.785898	121.468020	11.471796	0.961071
16716.357151	0.436240	0.018549	12.385942	199.718841	11.428913	0.958571
16716.398819	0.269348	-1.142877	13.114014	298.038088	10.828027	0.956071
16716.440487	-0.648300	1.846833	13.972061	325.904595	11.329046	0.953571
16716.482155	1.115397	1.025937	14.086075	213.215390	10.887337	0.951071
16716.523824	0.970185	-0.317622	14.470821	183.014172	10.941642	0.948571
16716.565492	-1.135301	-0.890914	14.356918	263.506293	10.329245	0.946070
16716.607160	-1.700071	-0.269265	14.500000	209.431039	11.170688	0.943570
16716.648828	-1.016154	0.147002	14.400000	90.943532	10.998118	0.941070
16716.690496	-0.278059	-0.489086	13.213704	27.959254	11.656852	0.938570
16716.732165	0.258907	0.523408	11.497808	0.000000	11.543170	0.936070
16716.773833	0.871861	0.762802	11.540845	0.000000	10.943192	0.933570
16716.815501	1.134452	1.222878	11.356785	0.000000	10.900000	0.931070
16716.857169	1.004487	0.966835	10.397343	0.000000	10.900000	0.928570
16716.898837	1.242862	1.309704	9.256741	0.000000	10.600000	0.926070
16716.940506	0.951461	0.952941	8.700000	0.000000	10.356719	0.923570
16716.982174	0.983599	0.912433	8.256697	0.000000	10.156697	0.921070
16717.023842	0.799167	-0.275849	8.656675	0.000000	10.300000	0.921907
16717.065510	0.265252	0.149745	9.386695	1.000000	10.700000	0.925241
16717.107178	0.631857	0.556067	9.943370	0.000000	10.600000	0.928574
16717.148847	0.198365	-0.365236	9.956608	0.000000	10.713216	0.931908
16717.190515	0.068311	-0.248085	10.056586	0.434139	10.813172	0.935241
16717.232183	-0.145570	-0.062063	10.200000	1.434361	10.856564	0.938575
16717.273851	0.240708	-0.740822	10.456542	23.172910	10.700000	0.941908
16717.315519	0.446146	-0.417625	10.786961	45.087249	11.000000	0.945242
16717.357188	0.248734	-0.350575	11.387005	144.525374	10.943502	0.948575
16717.398856	0.820634	-0.709214	12.312951	279.927883	11.369426	0.951908
16717.440524	-1.118159	0.342194	12.887094	302.273888	11.100000	0.955242
16717.482192	0.443760	1.459017	13.387138	173.842406	11.100000	0.958575
16717.523860	-0.436728	-0.427464	13.956409	270.616498	10.425636	0.961909
16717.565529	-0.674112	-0.438323	14.400000	264.523676	10.656387	0.965242
16717.607197	-0.789479	0.462849	14.769094	188.781546	11.094553	0.968576
16717.648865	-2.115098	-0.714065	14.325370	104.820299	11.187315	0.971909
16717.690533	-0.440970	-0.674140	12.812641	18.068832	11.400000	0.975243
16717.732202	0.831692	1.478666	11.462982	0.000000	11.143702	0.978576
16717.773870	0.854796	0.868863	10.243724	0.000000	10.887448	0.981910
16717.815538	0.753784	0.876738	9.656254	0.000000	10.812508	0.985243
16717.857206	0.312411	-0.163083	9.312464	0.000000	10.743768	0.988576
16717.898874	-0.138755	-0.050336	8.800000	0.000000	10.600000	0.991910
16717.940543	0.223000	-0.208890	8.656187	0.000000	10.600000	0.995243
16717.982211	0.203528	0.113167	8.200000	0.000000	10.400000	0.998577
16718.023879	0.255106	-0.029673	7.900000	0.000000	10.100000	1.000000
16718.065547	-0.000291	-0.048754	7.600000	0.000000	9.900000	1.000000
16718.107215	-0.061541	-0.009901	7.300000	0.000000	9.700000	1.000000
16718.148884	0.230454	0.113192	8.187846	1.000000	10.187846	1.000000
16718.190552	0.190807	0.150911	8.700000	1.000000	10.500000	1.000000
16718.232220	0.146210	0.853218	9.200000	1.000000	10.643968	1.000000
16718.273888	0.242382	-0.021364	9.600000	10.879793	10.843990	1.000000
16718.315556	0.186980	0.438424	10.000000	29.320354	11.100000	1.000000
16718.357225	0.257930	-0.736190	10.255966	50.321019	11.200000	1.000000
16718.398893	0.317434	-0.576061	10.488112	72.643366	11.288112	1.000000
16718.440561	-0.222817	-0.567076	10.900000	89.170954	11.055922	1.000000
16718.482229	0.940733	-0.487822	11.300000	78.087027	11.311799	1.000000
16718.523897	1.179907	-0.638255	11.300000	45.529803	11.644123	1.000000
16718.565566	0.693253	-0.355911	11.500000	46.234213	11.311711	1.000000
16718.607234	0.594598	0.222756	11.711666	26.674995	11.088334	1.000000
16718.648902	0.938573	0.333604	11.400000	11.116221	11.467433	1.000000
16718.690570	0.938608	0.499949	11.255789	7.231556	11.544211	1.000000
16718.732238	0.848437	-0.677916	11.344233	0.000000	11.267300	1.000000
16718.773907	0.698878	-1.259927	11.200000	0.000000	11.500000	1.000000
16718.815575	0.809048	-0.368192	11.000000	0.000000	11.600000	1.000000
16718.857243	0.504798	0.246775	10.955700	0.000000	11.755700	1.000000
16718.898911	-0.300239	-0.399821	11.000000	0.000000	11.655678	1.000000
16718.940579	0.516072	-0.188065	11.044344	0.000000	11.755656	1.000000
16718.982248	0.630506	-0.417602	11.100000	0.000000	11.755634	1.000000
16719.023916	0.307176	-0.807946	11.144388	0.000000	11.755612	0.990673
16719.065584	-0.718316	-0.440383	11.055590	0.000000	11.955590	0.974422
16719.107252	0.833440	-1.099372	11.055567	0.000000	11.355567	0.958172
16719.148920	0.451770	-1.109068	10.900000	0.000000	10.955545	0.941921
16719.190589	0.494983	-0.868903	10.644477	0.000000	11.000000	0.925670
16719.232257	0.666626	-1.497783	10.355501	1.444990	10.655501	0.909420
16719.273925	0.665918	-0.779119	10.200000	59.349437	10.700000	0.893169
16719.315593	0.894235	-0.322192	10.989087	213.064661	11.044543	0.876919
16719.357261	0.553567	-0.752872	11.389131	88.500092	11.255435	0.860668
16719.398930	-1.052150	-0.459889	11.900000	89.121129	11.500000	0.844417
16719.440598	1.929930	2.820395	12.878439	302.505591	11.089219	0.828167
16719.482266	2.129967	4.303888	12.810736	147.553681	11.100000	0.811916
16719.523934	2.250659	3.002125	12.655346	88.911939	10.655346	0.795666
16719.565603	-2.539111	-0.948403	12.600000	84.085625	10.889352	0.779415
16719.607271	0.904347	2.652022	12.300000	30.765086	10.655302	0.763164
16719.648939	1.208880	-0.254285	11.855280	15.658387	10.655280	0.746914
16719.690607	0.992515	-0.196004	11.765772	6.105149	10.800000	0.730663
16719.732275	0.913641	-0.261262	11.500000	0.000000	10.800000	0.714413
16719.773944	0.751874	-0.568165	11.500000	0.000000	10.655213	0.698162
16719.815612	0.482759	-0.750885	11.210382	0.000000	10.744809	0.681911
16719.857280	1.047548	-0.772729	10.900000	0.000000	10.355169	0.665661
16719.898948	1.074799	-0.521060	10.655147	0.000000	10.265440	0.649410
16719.940616	0.844141	0.178852	10.544875	0.000000	10.120498	0.633160
16719.982285	0.785032	-0.865338	10.400000	0.000000	10.144898	0.616909
16720.023953	-0.985869	0.589251	10.300000	0.000000	10.300000	0.619342
16720.065621	0.484572	-1.096170	10.144942	0.000000	10.155058	0.635592
16720.107289	0.422314	-1.347963	10.100000	0.000000	10.144964	0.651843
16720.148957	0.134574	1.443757	10.044986	0.000000	10.055014	0.668093
16720.190626	0.639598	0.482817	9.909983	0.000000	10.100000	0.684344
16720.232294	-0.179264	-0.383671	9.709939	1.450304	10.300000	0.700595
16720.273962	0.416794	-1.216918	9.845053	31.406311	10.145053	0.716845
16720.315630	0.653925	2.066847	9.935224	116.113453	9.890149	0.733096
16720.357298	0.975673	1.867213	10.200000	138.470936	10.000000	0.749346
16720.398967	-1.229809	-0.540031	12.325595	436.640524	10.335357	0.765597
16720.440635	1.534879	-1.458703	12.000000	307.272818	9.600000	0.781848
16720.482303	-0.475301	-1.382985	13.290327	384.547739	9.945163	0.798098
16720.523971	-0.784918	0.557147	14.174073	460.065953	9.964444	0.814349
16720.565639	-1.959323	-0.188882	14.028754	235.354678	10.719170	0.830599
16720.607308	-0.619240	0.432459	13.835689	131.095405	10.854770	0.846850
16720.648976	-0.922913	0.173984	13.664244	80.737405	10.735756	0.863101
16720.690644	-0.154472	-0.315360	12.664178	8.378077	11.100000	0.879351
16720.732312	-0.017652	0.109700	11.926481	0.000000	11.254704	0.895602
16720.773980	0.457292	0.708572	11.454682	0.000000	10.945318	0.911852
16720.815649	0.361459	0.000763	11.109319	0.000000	11.354660	0.928103
16720.857317	0.823319	-0.021123	11.254637	0.000000	10.800000	0.944354
16720.898985	0.503305	-0.852219	11.100000	0.000000	10.654615	0.960604
16720.940653	0.668734	-0.634605	10.909186	0.000000	10.600000	0.976855
16720.982321	0.114728	-1.044193	10.654571	0.000000	10.545429	0.993105
16721.023990	-0.820019	0.458283	10.554549	0.000000	10.454549	0.999520
16721.065658	0.032116	0.298747	10.300000	0.000000	10.536420	0.998687
16721.107326	0.481912	-1.815637	10.200000	0.000000	10.600000	0.997853
16721.148994	0.820088	1.073565	10.045518	0.000000	10.745518	0.997020
16721.190662	0.323310	-0.136487	9.600000	0.000000	10.708920	0.996187
16721.232331	-0.838888	-0.142594	9.891124	0.455619	10.745562	0.995353
16721.273999	0.111096	0.001840	10.045584	11.279203	10.800000	0.994520
16721.315667	0.172700	1.903503	10.354394	47.648496	10.900000	0.993687
16721.357335	0.924470	1.735080	11.254372	200.262299	11.254372	0.992853
16721.399004	0.100791	1.110782	11.691301	150.347961	11.345650	0.992020
16721.440672	0.548225	0.270011	12.382691	212.639232	11.337018	0.991187
16721.482340	0.383568	-1.531996	12.400000	93.006828	11.400000	0.990353
16721.524008	0.204065	-1.665332	11.462849	44.485108	11.945717	0.989520
16721.565676	0.170640	-2.476447	10.445739	13.713047	11.791478	0.988686
16721.607345	-1.304727	-0.046503	10.345761	12.627164	11.737284	0.987853
16721.649013	0.515808	1.747414	10.100000	13.831334	11.600000	0.987020
16721.690681	-1.950745	-0.360019	9.862584	0.000000	11.308389	0.986186
16721.732349	2.582404	0.186218	8.854172	0.000000	10.445828	0.985353
16721.774017	2.011731	-2.615569	7.654150	0.000000	9.354150	0.984520
16721.815686	1.721552	-1.557603	6.854128	0.000000	9.145872	0.983686
