time [d]	InflowT [°C]
37964.04167	7.2411
37964.08333	7.2124
37964.12500	7.2060
37964.16667	7.2010
37964.20833	7.2148
37964.25000	7.2562
37964.29167	7.2685
37964.33333	7.2771
37964.37500	7.2864
37964.41667	7.2530
37964.45833	7.2878
37964.50000	7.3727
37964.54167	7.4251
37964.58333	7.3043
37964.62500	7.1687
37964.66667	7.2002
37964.70833	7.2131
37964.75000	7.1564
37964.79167	7.1911
37964.83333	7.2280
37964.87500	7.2893
37964.91667	7.3608
37964.95833	7.2905
37965.00000	7.1543
37965.04167	7.1541
37965.08333	7.1372
37965.12500	7.1504
37965.16667	7.2056
37965.20833	7.2412
37965.25000	7.2535
37965.29167	7.2953
37965.33333	7.3811
37965.37500	7.3808
37965.41667	7.4146
37965.45833	7.4970
37965.50000	7.4781
37965.54167	7.4245
37965.58333	7.2835
37965.62500	7.2508
37965.66667	7.2824
37965.70833	7.3179
37965.75000	7.3603
37965.79167	7.4629
37965.83333	7.4920
37965.87500	7.4655
37965.91667	7.3091
37965.95833	7.1637
37966.00000	7.1436
37966.04167	7.1315
37966.08333	7.0782
37966.12500	7.0971
37966.16667	7.1310
37966.20833	7.1751
37966.25000	7.1908
37966.29167	7.2380
37966.33333	7.3099
37966.37500	7.3727
37966.41667	7.4194
37966.45833	7.4742
37966.50000	7.5359
37966.54167	7.5556
37966.58333	7.4231
37966.62500	7.2601
37966.66667	7.2372
37966.70833	7.1804
37966.75000	7.2160
37966.79167	7.2119
37966.83333	7.3031
37966.87500	7.3996
37966.91667	7.3539
37966.95833	7.2163
37967.00000	7.0515
37967.04167	6.9309
37967.08333	6.9008
37967.12500	6.9653
37967.16667	6.9812
37967.20833	6.9902
37967.25000	7.0287
37967.29167	7.0607
37967.33333	7.0805
37967.37500	7.2205
37967.41667	7.3641
37967.45833	7.3776
37967.50000	7.4379
37967.54167	7.3066
37967.58333	7.1820
37967.62500	6.9391
37967.66667	6.9427
37967.70833	6.9357
37967.75000	6.9005
37967.79167	6.9513
37967.83333	7.0159
37967.87500	7.1012
37967.91667	7.1337
37967.95833	6.8861
37968.00000	6.7382
37968.04167	6.7694
37968.08333	6.7767
37968.12500	6.7035
37968.16667	6.6512
37968.20833	6.6623
37968.25000	6.6929
37968.29167	6.7494
37968.33333	6.8535
37968.37500	7.0409
37968.41667	7.1799
37968.45833	7.2939
37968.50000	7.3727
37968.54167	7.3905
37968.58333	7.3348
37968.62500	7.1379
37968.66667	6.9848
37968.70833	6.8211
37968.75000	6.7423
37968.79167	6.7389
37968.83333	6.8615
37968.87500	6.9299
37968.91667	6.9630
37968.95833	6.6997
37969.00000	6.4368
37969.04167	6.6243
37969.08333	6.5785
37969.12500	6.4717
37969.16667	6.3195
37969.20833	6.1640
37969.25000	6.1421
37969.29167	6.2206
37969.33333	6.2916
37969.37500	6.3209
37969.41667	6.4295
37969.45833	6.5734
37969.50000	6.5724
37969.54167	6.6240
37969.58333	6.6018
37969.62500	6.6500
37969.66667	6.6666
37969.70833	6.5750
37969.75000	6.4783
37969.79167	6.4390
37969.83333	6.4418
37969.87500	6.4490
37969.91667	6.4072
37969.95833	6.3847
37970.00000	6.3347
37970.04167	6.3364
37970.08333	6.3306
37970.12500	6.3490
37970.16667	6.3471
37970.20833	6.3178
37970.25000	6.3302
37970.29167	6.3076
37970.33333	6.2139
37970.37500	6.2818
37970.41667	6.3025
37970.45833	6.3288
37970.50000	6.2764
37970.54167	6.2472
37970.58333	6.2491
37970.62500	6.1315
37970.66667	6.0860
37970.70833	6.0802
37970.75000	6.0229
37970.79167	6.0276
37970.83333	5.9521
37970.87500	5.8703
37970.91667	5.7600
37970.95833	5.7692
37971.00000	5.8249
37971.04167	5.8597
37971.08333	5.8901
37971.12500	5.7637
37971.16667	5.8119
37971.20833	5.7340
37971.25000	5.5634
37971.29167	6.0859
37971.33333	6.2468
37971.37500	6.2305
37971.41667	6.3963
37971.45833	6.4186
37971.50000	6.4163
37971.54167	6.4089
37971.58333	6.4372
37971.62500	6.0582
37971.66667	5.9156
37971.70833	6.0088
37971.75000	6.0319
37971.79167	5.9958
37971.83333	6.0866
37971.87500	6.1910
37971.91667	6.1831
37971.95833	6.0647
37972.00000	5.8058
37972.04167	5.8536
37972.08333	5.7961
37972.12500	5.7673
37972.16667	5.7865
37972.20833	5.8286
37972.25000	5.8924
37972.29167	5.8445
37972.33333	5.8232
37972.37500	5.8650
37972.41667	5.9060
37972.45833	6.2319
37972.50000	6.4783
37972.54167	6.4940
37972.58333	6.4452
37972.62500	6.1533
37972.66667	5.8569
37972.70833	5.7765
37972.75000	5.8026
37972.79167	5.9041
37972.83333	5.8905
37972.87500	6.0205
37972.91667	6.1261
37972.95833	5.9637
37973.00000	5.7021
37973.04167	5.5294
37973.08333	5.4776
37973.12500	5.4632
37973.16667	5.3856
37973.20833	5.3621
37973.25000	5.2628
37973.29167	5.1590
37973.33333	5.0703
37973.37500	5.0865
37973.41667	5.3592
37973.45833	5.7111
37973.50000	6.0121
37973.54167	6.0072
37973.58333	5.9673
37973.62500	5.7380
37973.66667	5.3924
37973.70833	5.2211
37973.75000	5.2352
37973.79167	5.4081
37973.83333	5.4823
37973.87500	5.5380
37973.91667	5.6607
37973.95833	5.5048
37974.00000	5.4171
37974.04167	5.3812
37974.08333	5.2947
37974.12500	5.1646
37974.16667	5.0611
37974.20833	5.0179
37974.25000	4.8411
37974.29167	4.5843
37974.33333	4.3056
37974.37500	4.1780
37974.41667	4.2435
37974.45833	4.6616
37974.50000	4.9320
37974.54167	5.2843
37974.58333	5.4372
37974.62500	5.3151
37974.66667	5.0651
37974.70833	5.1739
37974.75000	5.2510
37974.79167	5.2787
37974.83333	5.3497
37974.87500	5.4028
37974.91667	5.5845
37974.95833	5.6804
37975.00000	5.5831
37975.04167	5.4536
37975.08333	5.3383
37975.12500	5.1577
37975.16667	5.0328
37975.20833	4.9393
37975.25000	4.8668
37975.29167	4.8440
37975.33333	4.8115
37975.37500	4.8311
37975.41667	4.8520
37975.45833	4.8782
37975.50000	4.7984
37975.54167	4.7169
37975.58333	4.8719
37975.62500	5.1272
37975.66667	5.2303
37975.70833	5.3281
37975.75000	5.5749
37975.79167	5.6073
37975.83333	5.5560
37975.87500	5.4187
37975.91667	5.4078
37975.95833	5.2593
37976.00000	5.1076
37976.04167	5.0069
37976.08333	4.9713
37976.12500	4.9495
37976.16667	4.8278
37976.20833	4.5656
37976.25000	4.4209
37976.29167	4.1250
37976.33333	3.8701
37976.37500	3.8416
37976.41667	3.9943
37976.45833	3.9576
37976.50000	4.1535
37976.54167	4.4149
37976.58333	4.6280
37976.62500	4.8191
37976.66667	4.9890
37976.70833	5.1835
37976.75000	5.4330
37976.79167	5.5825
37976.83333	5.7449
37976.87500	5.8497
37976.91667	5.7770
37976.95833	5.7721
37977.00000	5.7971
37977.04167	5.7655
37977.08333	5.7775
37977.12500	5.7305
37977.16667	5.5290
37977.20833	5.4997
37977.25000	5.4583
37977.29167	5.5672
37977.33333	5.5665
37977.37500	5.5253
37977.41667	5.5357
37977.45833	5.6716
37977.50000	5.6489
37977.54167	5.6981
37977.58333	5.6961
37977.62500	5.7501
37977.66667	5.7059
37977.70833	5.7144
37977.75000	5.7500
37977.79167	5.7689
37977.83333	5.7016
37977.87500	5.7097
37977.91667	5.7651
37977.95833	5.9162
37978.00000	5.8780
37978.04167	5.8002
37978.08333	5.6988
37978.12500	5.5798
37978.16667	5.4906
37978.20833	5.4333
37978.25000	5.4000
37978.29167	5.3120
37978.33333	5.2953
37978.37500	5.3599
37978.41667	5.2974
37978.45833	5.2555
37978.50000	5.2802
37978.54167	5.3294
37978.58333	5.3417
37978.62500	5.3638
37978.66667	5.2590
37978.70833	5.3035
37978.75000	5.3109
37978.79167	5.2625
37978.83333	5.2292
37978.87500	5.2016
37978.91667	5.1725
37978.95833	5.1654
37979.00000	5.1637
37979.04167	5.2005
37979.08333	5.2512
37979.12500	5.2184
37979.16667	5.0753
37979.20833	4.9351
37979.25000	4.8786
37979.29167	4.8820
37979.33333	5.0513
37979.37500	5.1873
37979.41667	5.2040
37979.45833	5.2198
37979.50000	5.2385
37979.54167	5.2927
37979.58333	5.3155
37979.62500	5.2997
37979.66667	5.3735
37979.70833	5.3470
37979.75000	5.3742
37979.79167	5.4038
37979.83333	5.4359
37979.87500	5.4207
37979.91667	5.4655
37979.95833	5.1602
37980.00000	5.3122
37980.04167	5.3876
37980.08333	5.5801
37980.12500	5.5397
37980.16667	5.5242
37980.20833	5.5534
37980.25000	5.4984
37980.29167	5.5543
37980.33333	5.5722
37980.37500	5.5581
37980.41667	5.4565
37980.45833	5.1834
37980.50000	5.0329
37980.54167	5.0858
37980.58333	5.1115
37980.62500	5.1677
37980.66667	5.3151
37980.70833	5.4798
37980.75000	5.5293
37980.79167	5.4866
37980.83333	5.4463
37980.87500	5.3330
37980.91667	5.4002
37980.95833	5.4207
37981.00000	5.4555
37981.04167	5.4009
37981.08333	5.3907
37981.12500	5.5187
37981.16667	5.5208
37981.20833	5.5406
37981.25000	5.5930
37981.29167	5.6825
37981.33333	5.6509
37981.37500	5.6334
37981.41667	5.6588
37981.45833	5.7079
37981.50000	5.7315
37981.54167	5.7776
37981.58333	5.7732
37981.62500	5.8409
37981.66667	5.8441
37981.70833	5.8253
37981.75000	5.8332
37981.79167	5.8654
37981.83333	5.9053
37981.87500	5.9411
37981.91667	5.9607
37981.95833	5.9379
37982.00000	5.8846
37982.04167	5.8037
37982.08333	5.6578
37982.12500	5.5320
37982.16667	5.4334
37982.20833	5.4505
37982.25000	5.4373
37982.29167	5.3991
37982.33333	5.3595
37982.37500	5.2979
37982.41667	5.2679
37982.45833	5.1839
37982.50000	5.0681
37982.54167	5.0195
37982.58333	5.1116
37982.62500	5.0996
37982.66667	5.1017
37982.70833	5.0617
37982.75000	5.0574
37982.79167	5.1481
37982.83333	5.1770
37982.87500	5.2066
37982.91667	5.2146
37982.95833	5.2792
37983.00000	5.3860
37983.04167	5.4465
37983.08333	5.4423
37983.12500	5.4765
37983.16667	5.4825
37983.20833	5.5803
37983.25000	5.5944
37983.29167	5.6114
37983.33333	5.6239
37983.37500	5.5910
37983.41667	5.5824
37983.45833	5.6057
37983.50000	5.6095
37983.54167	5.6019
37983.58333	5.5000
37983.62500	5.3673
37983.66667	5.3054
37983.70833	5.1278
37983.75000	5.0719
37983.79167	5.0762
37983.83333	4.8837
37983.87500	5.2391
37983.91667	5.4248
37983.95833	5.5705
37984.00000	5.6880
37984.04167	5.8009
37984.08333	5.8616
37984.12500	5.9276
37984.16667	5.9878
37984.20833	6.0158
37984.25000	6.0804
37984.29167	6.1150
37984.33333	6.1693
37984.37500	6.2065
37984.41667	6.2175
37984.45833	6.2498
37984.50000	6.2583
37984.54167	6.2639
37984.58333	6.3326
37984.62500	6.3227
37984.66667	6.4607
37984.70833	6.3994
37984.75000	6.3248
37984.79167	6.2664
37984.83333	6.1991
37984.87500	6.0885
37984.91667	6.0747
37984.95833	5.9701
37985.00000	6.0654
37985.04167	6.1413
37985.08333	6.1878
37985.12500	6.1826
37985.16667	6.1789
37985.20833	6.1783
37985.25000	6.1945
37985.29167	6.1872
37985.33333	6.1971
37985.37500	6.1119
37985.41667	6.1369
37985.45833	6.1808
37985.50000	6.2452
37985.54167	6.3501
37985.58333	6.4018
37985.62500	6.3998
37985.66667	6.3408
37985.70833	6.2931
37985.75000	6.2778
37985.79167	6.2118
37985.83333	6.1751
37985.87500	6.1750
37985.91667	6.2063
37985.95833	6.1943
37986.00000	6.1944
37986.04167	6.1523
37986.08333	6.1599
37986.12500	6.1061
37986.16667	6.0557
37986.20833	6.0374
37986.25000	6.0427
37986.29167	6.0884
37986.33333	6.0458
37986.37500	6.0242
37986.41667	6.0286
37986.45833	5.9941
37986.50000	6.0517
37986.54167	6.1350
37986.58333	6.1396
37986.62500	6.1332
37986.66667	6.0776
37986.70833	5.9812
37986.75000	5.9650
37986.79167	5.9515
37986.83333	5.9130
37986.87500	5.8858
37986.91667	5.8435
37986.95833	5.8791
37987.00000	5.9081
37987.04167	5.9346
37987.08333	5.9579
37987.12500	5.9772
37987.16667	6.0368
37987.20833	6.0640
37987.25000	6.0760
37987.29167	6.0701
37987.33333	6.0650
37987.37500	6.0678
37987.41667	6.0976
37987.45833	6.0779
37987.50000	6.1144
37987.54167	6.0927
37987.58333	5.9951
37987.62500	5.9402
37987.66667	5.9310
37987.70833	5.9160
37987.75000	5.8994
37987.79167	5.9400
37987.83333	5.9490
37987.87500	5.9019
37987.91667	5.8650
37987.95833	5.8522
37988.00000	5.9114
37988.04167	5.8523
37988.08333	5.9093
37988.12500	5.9434
37988.16667	5.9054
37988.20833	5.9398
37988.25000	5.9861
37988.29167	5.9920
37988.33333	6.0115
37988.37500	6.0683
37988.41667	6.1727
37988.45833	6.2176
37988.50000	6.2415
37988.54167	6.3973
37988.58333	6.4869
37988.62500	6.4420
37988.66667	6.3997
37988.70833	6.2973
37988.75000	6.2848
37988.79167	6.4625
37988.83333	6.3363
37988.87500	5.7536
37988.91667	5.8015
37988.95833	5.9956
37989.00000	6.0536
37989.04167	6.0378
37989.08333	6.0095
37989.12500	5.9168
37989.16667	5.5830
37989.20833	5.2066
37989.25000	4.7280
37989.29167	4.5604
37989.33333	4.4592
37989.37500	4.3958
37989.41667	4.3366
37989.45833	4.5493
37989.50000	4.7720
37989.54167	5.1112
37989.58333	5.5706
37989.62500	5.8630
37989.66667	5.7241
37989.70833	5.7718
37989.75000	5.8975
37989.79167	6.1941
37989.83333	6.2328
37989.87500	5.7132
37989.91667	5.6634
37989.95833	5.6948
37990.00000	5.7904
37990.04167	5.9615
37990.08333	6.1695
37990.12500	6.4097
37990.16667	5.9059
37990.20833	5.2750
37990.25000	4.8309
37990.29167	4.6489
37990.33333	4.5806
37990.37500	4.6010
37990.41667	4.6036
37990.45833	4.5364
37990.50000	4.4554
37990.54167	4.5486
37990.58333	4.7056
37990.62500	4.8583
37990.66667	5.0949
37990.70833	5.3199
37990.75000	5.5342
37990.79167	5.6735
37990.83333	5.6255
37990.87500	5.6329
37990.91667	5.6647
37990.95833	5.6252
37991.00000	5.5727
37991.04167	5.4886
37991.08333	5.4927
37991.12500	5.5274
37991.16667	5.4634
37991.20833	5.6355
37991.25000	5.8753
37991.29167	6.0937
37991.33333	6.2723
37991.37500	6.4540
37991.41667	6.6169
37991.45833	6.7242
37991.50000	6.9205
37991.54167	7.1446
37991.58333	7.1649
37991.62500	7.1277
37991.66667	7.0599
37991.70833	6.9582
37991.75000	6.9005
37991.79167	6.7266
37991.83333	6.6256
37991.87500	6.5119
37991.91667	6.4487
37991.95833	6.3822
37992.00000	6.3280
37992.04167	6.2358
37992.08333	6.1171
37992.12500	6.0150
37992.16667	6.0384
37992.20833	6.1010
37992.25000	6.1241
37992.29167	6.0917
37992.33333	6.0996
37992.37500	6.1046
37992.41667	6.1097
37992.45833	6.1473
37992.50000	6.2572
37992.54167	6.4451
37992.58333	6.5705
37992.62500	6.6274
37992.66667	6.5189
37992.70833	6.0355
37992.75000	5.6059
37992.79167	5.4953
37992.83333	5.4121
37992.87500	5.1541
37992.91667	5.1099
37992.95833	5.0835
37993.00000	5.0675
37993.04167	5.0651
37993.08333	5.0420
37993.12500	5.0245
37993.16667	5.0665
37993.20833	5.0637
37993.25000	5.0300
37993.29167	5.0153
37993.33333	4.9685
37993.37500	4.9088
37993.41667	5.0537
37993.45833	5.3098
37993.50000	5.5772
37993.54167	5.7665
37993.58333	5.8309
37993.62500	5.6699
37993.66667	5.7044
37993.70833	5.7133
37993.75000	5.7124
37993.79167	5.7231
37993.83333	5.7514
37993.87500	5.8505
37993.91667	6.0738
37993.95833	6.1778
37994.00000	6.0933
37994.04167	5.9235
37994.08333	5.5766
37994.12500	5.3630
37994.16667	5.3139
37994.20833	5.3251
37994.25000	5.3972
37994.29167	5.5027
37994.33333	5.6348
37994.37500	5.7731
37994.41667	5.8821
37994.45833	6.0056
37994.50000	6.1112
37994.54167	6.2361
37994.58333	6.2776
37994.62500	6.1981
37994.66667	5.7414
37994.70833	5.5451
37994.75000	5.4986
37994.79167	5.4450
37994.83333	5.3940
37994.87500	5.4793
37994.91667	5.6670
37994.95833	5.7125
37995.00000	5.6776
37995.04167	5.5898
37995.08333	5.4871
37995.12500	5.3817
37995.16667	5.3125
37995.20833	5.2904
37995.25000	5.2758
37995.29167	5.2726
37995.33333	5.3030
37995.37500	5.4213
37995.41667	5.6636
37995.45833	5.9379
37995.50000	6.0579
37995.54167	6.0835
37995.58333	6.0849
37995.62500	5.9461
37995.66667	5.5301
37995.70833	5.4653
37995.75000	5.4361
37995.79167	5.4573
37995.83333	5.4829
37995.87500	5.4519
37995.91667	5.3497
37995.95833	5.2848
37996.00000	5.2816
37996.04167	5.3707
37996.08333	5.4214
37996.12500	5.4182
37996.16667	5.4046
37996.20833	5.4015
37996.25000	5.4051
37996.29167	5.4156
37996.33333	5.3915
37996.37500	5.3646
37996.41667	5.4064
37996.45833	5.5414
37996.50000	5.9381
37996.54167	6.2254
37996.58333	6.3190
37996.62500	6.1548
37996.66667	5.6671
37996.70833	5.5425
37996.75000	5.5157
37996.79167	5.4819
37996.83333	5.4413
37996.87500	5.3611
37996.91667	5.3095
37996.95833	5.2748
37997.00000	5.2685
37997.04167	5.3046
37997.08333	5.3640
37997.12500	5.3940
37997.16667	5.4784
37997.20833	5.5252
37997.25000	5.4898
37997.29167	5.4391
37997.33333	5.4238
37997.37500	5.3905
37997.41667	5.3916
37997.45833	5.3707
37997.50000	5.5385
37997.54167	5.8639
37997.58333	6.0875
37997.62500	6.1607
37997.66667	6.0836
37997.70833	5.6853
37997.75000	5.3204
37997.79167	5.1783
37997.83333	5.1821
37997.87500	5.1428
37997.91667	5.1430
37997.95833	5.1107
37998.00000	5.0471
37998.04167	5.0288
37998.08333	5.0469
37998.12500	5.0888
37998.16667	5.1294
37998.20833	5.1741
37998.25000	5.2173
37998.29167	5.2551
37998.33333	5.2301
37998.37500	5.1992
37998.41667	5.2389
37998.45833	5.3179
37998.50000	5.3584
37998.54167	5.4412
37998.58333	5.5397
37998.62500	5.6684
37998.66667	5.7525
37998.70833	5.8527
37998.75000	5.8868
37998.79167	5.8681
37998.83333	5.9901
37998.87500	6.1428
37998.91667	6.1373
37998.95833	6.1771
37999.00000	6.1545
37999.04167	5.8513
37999.08333	5.6214
37999.12500	5.4743
37999.16667	5.3425
37999.20833	5.2507
37999.25000	5.1989
37999.29167	5.1818
37999.33333	5.1554
37999.37500	5.1033
37999.41667	5.1095
37999.45833	5.4725
37999.50000	6.0195
37999.54167	6.2119
37999.58333	5.6068
37999.62500	5.1873
37999.66667	5.1461
37999.70833	5.1002
37999.75000	5.0507
37999.79167	5.0212
37999.83333	4.9974
37999.87500	4.9807
37999.91667	4.9677
37999.95833	4.9675
38000.00000	5.0043
38000.04167	5.0362
38000.08333	5.0212
38000.12500	4.9951
38000.16667	4.9435
38000.20833	4.8512
38000.25000	4.7449
38000.29167	4.6971
38000.33333	4.7158
38000.37500	4.7271
38000.41667	4.7747
38000.45833	5.0762
38000.50000	5.7600
38000.54167	6.2572
38000.58333	6.4584
38000.62500	6.3612
38000.66667	5.9477
38000.70833	5.5721
38000.75000	5.3432
38000.79167	5.2664
38000.83333	5.2668
38000.87500	5.3087
38000.91667	5.4920
38000.95833	5.5747
38001.00000	5.5749
38001.04167	5.5716
38001.08333	5.5937
38001.12500	5.4787
38001.16667	5.3639
38001.20833	5.2687
38001.25000	5.2329
38001.29167	5.2113
38001.33333	5.1794
38001.37500	5.1960
38001.41667	5.3147
38001.45833	5.6398
38001.50000	6.2344
38001.54167	6.5987
38001.58333	6.5685
38001.62500	6.3942
38001.66667	5.9553
38001.70833	5.4933
38001.75000	5.3849
38001.79167	5.4769
38001.83333	5.5368
38001.87500	5.6270
38001.91667	5.4999
38001.95833	5.5037
38002.00000	5.3694
38002.04167	5.2848
38002.08333	5.2513
38002.12500	5.2549
38002.16667	5.2738
38002.20833	5.3465
38002.25000	5.3379
38002.29167	5.3311
38002.33333	5.3488
38002.37500	5.4776
38002.41667	5.7119
38002.45833	6.0822
38002.50000	6.4121
38002.54167	6.6194
38002.58333	6.7094
38002.62500	6.6594
38002.66667	6.3845
38002.70833	5.9947
38002.75000	5.7703
38002.79167	5.5979
38002.83333	5.5270
38002.87500	5.5762
38002.91667	5.6110
38002.95833	5.6780
38003.00000	5.7098
38003.04167	5.7547
38003.08333	5.8172
38003.12500	5.8634
38003.16667	5.8738
38003.20833	5.8208
38003.25000	5.7269
38003.29167	5.6677
38003.33333	5.6501
38003.37500	5.6396
38003.41667	5.7545
38003.45833	5.9822
38003.50000	6.3349
38003.54167	6.6975
38003.58333	6.8111
38003.62500	6.7816
38003.66667	6.4790
38003.70833	6.1318
38003.75000	5.9555
38003.79167	5.8841
38003.83333	5.9265
38003.87500	6.0415
38003.91667	6.2415
38003.95833	6.3210
38004.00000	6.2733
38004.04167	6.2424
38004.08333	6.2188
38004.12500	6.1623
38004.16667	6.0881
38004.20833	6.0244
38004.25000	6.0019
38004.29167	6.0207
38004.33333	6.0438
38004.37500	6.0796
38004.41667	6.1507
38004.45833	6.3222
38004.50000	6.4840
38004.54167	6.6523
38004.58333	6.8054
38004.62500	6.8620
38004.66667	6.9082
38004.70833	6.9294
38004.75000	6.9380
38004.79167	6.9385
38004.83333	6.9178
38004.87500	6.8628
38004.91667	6.8398
38004.95833	6.8545
38005.00000	6.7829
38005.04167	6.7341
38005.08333	6.7187
38005.12500	6.7170
38005.16667	6.6928
38005.20833	6.6456
38005.25000	6.6209
38005.29167	6.5933
38005.33333	6.5821
38005.37500	6.5064
38005.41667	6.5309
38005.45833	6.5347
38005.50000	6.6170
38005.54167	6.6534
38005.58333	6.7361
38005.62500	6.8239
38005.66667	6.8255
38005.70833	6.8041
38005.75000	6.8196
38005.79167	6.7889
38005.83333	6.7677
38005.87500	6.7109
38005.91667	6.6768
38005.95833	6.6509
38006.00000	6.6017
38006.04167	6.5961
38006.08333	6.5808
38006.12500	6.5674
38006.16667	6.5932
38006.20833	6.5550
38006.25000	6.5381
38006.29167	6.5303
38006.33333	6.5662
38006.37500	6.6390
38006.41667	6.7603
38006.45833	6.9104
38006.50000	6.9471
38006.54167	6.9645
38006.58333	6.8894
38006.62500	6.8582
38006.66667	6.5680
38006.70833	6.1004
38006.75000	5.7172
38006.79167	5.6698
38006.83333	5.8107
38006.87500	6.0362
38006.91667	6.1684
38006.95833	6.0740
38007.00000	5.9534
38007.04167	5.9308
38007.08333	5.8748
38007.12500	5.8486
38007.16667	5.8533
38007.20833	5.8542
38007.25000	5.8756
38007.29167	5.8443
38007.33333	5.7795
38007.37500	5.7627
38007.41667	5.7729
38007.45833	6.0476
38007.50000	6.7359
38007.54167	7.1714
38007.58333	7.3698
38007.62500	7.3620
38007.66667	7.2611
38007.70833	6.6086
38007.75000	6.1019
38007.79167	5.8818
38007.83333	5.9215
38007.87500	6.2057
38007.91667	6.5696
38007.95833	6.3201
38008.00000	6.0526
38008.04167	5.8504
38008.08333	5.6834
38008.12500	5.6201
38008.16667	5.5616
38008.20833	5.4979
38008.25000	5.4342
38008.29167	5.3830
38008.33333	5.3522
38008.37500	5.3469
38008.41667	5.5207
38008.45833	5.8381
